,Gross Profit Growth,Gross Margin,grossProfitMargin,Intangibles to Total Assets,Net Income,assetTurnover,Revenue,Interest Expense,Debt to Assets,R&D Expenses,SG&A Expense
1986,0.0122,0.5920000000000001,0.59196481601784,0.6731,-5890832.0,2.5581156721429,73330642.0,420452.0,0.1085,0.0,48879540.0
1987,0.0194,0.4958,0.4957777020969,0.2897,-7555000.0,1.5730841979817,143879000.0,338000.0,0.0404,24510000.0,43570000.0
1988,-0.0345,0.2388,0.23875430517956,0.2218,94351000.0,1.0896622263043,2757144000.0,44237000.0,0.2977,0.0,440220000.0
1989,0.4397,1.0,1.0,0.0433,100864000.0,0.037906185796126,312471000.0,0.0,0.1472,0.0,128609000.0
1990,0.0459,0.9899,0.98993542995965,0.0,247919000.0,0.11311529997849,890351000.0,234504000.0,0.6049,0.0,76025000.0
1991,0.0759,0.2863,0.28630263285936,0.7545,98803000.0,1.2576756091844,606299000.0,8733000.0,0.0636,0.0,35113000.0
1992,0.1818,0.3451,0.34509144292282,0.5073,150611000.0,0.85236396131176,2027877000.0,27149000.0,0.1116,0.0,465636000.0
1993,0.2866,0.6329,0.6329125796659499,0.4233,168295000.0,0.2204590586204,1492639000.0,105023000.0,0.3472,0.0,438553000.0
1994,0.1461,0.5959,0.59593789848975,0.7701,389477000.0,0.3917706381876,2766696000.0,220994000.0,0.5637,0.0,579933000.0
1995,-0.0239,0.5236,0.52358776738307,0.1621,-22053000.0,0.7079893042429599,651079000.0,84356000.0,0.0024,0.0,158955000.0
1996,-0.1422,0.1366,0.13660377358491,0.0464,-16000000.0,0.87748344370861,1325000000.0,9000000.0,0.2656,48000000.0,225000000.0
1997,0.1798,0.2079,0.20790021650667,0.1213,20846000.0,1.5091254852618998,1207815000.0,2471000.0,0.0226,15187000.0,153489000.0
1998,0.1538,0.6721,0.67208041145082,0.6554,126150000.0,0.40358535829104,642993000.0,10188000.0,0.2128,55329000.0,240636000.0
1999,0.1582,0.7907,0.79068552888413,0.6912,21719000.0,1.0961151779261,153181000.0,10123000.0,2.231,0.0,78278000.0
2000,-1.2064,-0.0606,-0.0606159174184659,0.0,-14044000.0,0.30011829358631,104527000.0,0.0,0.02,0.0,12334000.0
2001,-0.0375,1.0,1.0,0.0038,57868000.0,0.036629403518835,201543000.0,0.0,0.0314,0.0,99293000.0
2002,0.1939999999999999,0.3299,0.32991063995116,0.2028,-90733000.0,0.43762485038893,522493000.0,-4243000.0,0.0047,0.0,155584000.0
2003,0.0,0.0,0.854485422502792,0.0,-230699000.0,0.0,0.0,0.0,0.0,167457000.0,69654000.0
2004,0.0,0.0,0.9550460014154281,0.0,-48273633.0,0.0,0.0,0.0,0.0,40091773.0,11413050.0
2005,0.1632,0.26,0.26004062739649,0.6038,76534000.0,0.63983135343202,1344413000.0,77383000.0,0.5973,0.0,66246000.0
2006,0.2865,1.0,1.0,0.045,92889000.0,0.26862597069674,357957000.0,13540000.0,0.0991,0.0,202730000.0
2007,0.3693,0.8233,0.8233387221242701,0.0296,-45320000.0,0.80089595466993,355058000.0,86000.0,0.0,74332000.0,264809000.0
2008,0.1071,0.6229,0.6228747981962901,0.1656,-9674000.0,0.51017046390494,179630000.0,5241000.0,0.3139,30879000.0,87313000.0
2009,0.1028,0.1637,0.1637366981581099,0.0046,-45375000.0,0.99014661891206,2107133000.0,0.0,0.5786,0.0,168658000.0
2010,0.1329,0.7591,0.7591469400366201,0.0038,324094000.0,0.15084047317644,1899843000.0,28809000.0,0.0297,0.0,575114000.0
2011,0.0786,0.615,0.61499992198106,0.0,83486000.0,0.14752632647546,640870000.0,133197000.0,0.8817,0.0,37174000.0
2012,0.1164,0.3377,0.33773405864715,0.4195,56726000.0,0.8316056711515601,883112000.0,7227000.0,0.2686,0.0,179814000.0
2013,0.1866,0.7627,0.76268336148073,0.0499,57304000.0,0.4761798251605,278889000.0,172000.0,0.0,53255000.0,109088000.0
2014,-0.1391,1.0,1.0,0.0208,-83304000.0,0.041196614897081,11284000.0,2160000.0,0.1295,74809000.0,25305000.0
2015,0.0488,0.9663,0.9663492566029,0.2646,-102678000.0,0.2316064075807999,164246000.0,9810000.0,0.3068,123757000.0,103654000.0
2016,-0.1993,0.1565,0.15649361877006,0.0,-32262000.0,0.15916990624969,798122000.0,0.0,0.7198,0.0,92135000.0
2017,0.2874,0.3389999999999999,0.33902264961865,0.1307,-1220000.0,0.41602421628794,250821000.0,1887000.0,0.2707,31372000.0,52949000.0
2018,0.3378,0.4072,0.4071512242507399,0.0912,28793000.0,0.88308814670955,1400040000.0,709000.0,0.0,52867000.0,328146000.0
2019,0.1954,0.1819,0.18193195570554,0.2811,-13177000.0,1.1144217004451,242107000.0,5508000.0,0.3361,2839000.0,35707000.0
2020,0.2268,0.1446,0.14456341990629,0.0277,255281000.0,3.3429410009243,4615144000.0,3354000.0,0.1331,0.0,263889000.0
2021,0.0035,1.0,1.0,0.0,154981000.0,0.11141832163951,168645000.0,30196000.0,0.4261,0.0,19193000.0
2022,0.0787,0.5267,0.5267414177020701,0.0,212612000.0,0.2513248228135499,986653000.0,104993000.0,0.5982,0.0,54321000.0
2023,0.094,0.5247,0.52474923427911,0.0,302807320.9549,0.54990321993786,903519098.1432,398965305.0398,0.3325,0.0,72321326.2599
2024,0.0241,0.6849,0.6849493487699001,0.0,3889000.0,0.12431096221199,152020000.0,22146000.0,0.5109,0.0,16915000.0
2025,-0.1173,0.8858,0.88575982861076,0.0,5522132.0,0.11414673906011,28967980.0,6649567.0,0.3258,0.0,2060316.0
2026,0.0,0.0,-1.1987188285994383,0.0,-8714000.0,0.0,0.0,0.0,0.0,4803000.0,4072000.0
2027,0.0563,0.3023,0.3022521354379199,0.429,1869955.0,0.81889416862288,96599741.0,921953.0,0.1192,3030469.0,21094940.0
2028,0.0,0.0,0.4254889135590777,0.0,-11820000.0,0.0,0.0,0.0,0.0,37340000.0,8200740.7407
2029,-0.2316,0.1152,0.1151741536544299,0.0145,66244000.0,1.4642817791163,1514984000.0,0.0,0.1933,0.0,81224000.0
2030,0.0311,1.0,1.0,0.0,-48435000.0,0.017956391620351,2520000.0,43000.0,0.0034,38034000.0,15716000.0
2031,0.2469,0.6595,0.65950989609987,0.4851,140424403.183,0.4520549419214699,4457453580.9019,901114058.3554,0.2134,0.0,1094376657.8249
2032,0.0612,1.0,1.0,0.0144,68288000.0,0.038487927793874,192854000.0,0.0,0.1943,0.0,93997000.0
2033,0.0378,1.0,1.0,0.0,-118871000.0,0.0444411268625659,13991000.0,0.0,0.0,103902000.0,34503000.0
2034,0.2087,0.6203,0.62031330353258,0.0,-67965000.0,2.126340581234,252790000.0,32530000.0,0.02,0.0,130197000.0
2035,0.0459,0.7004,0.7003921642922099,0.2845,22943000.0,0.6895903010033401,105568000.0,2000.0,0.0,8197000.0,45007000.0
2036,-0.1454,0.6664,0.66639309236185,0.0,4090541000.0,0.10844201962369,2064034000.0,576700000.0,0.6788,0.0,54228000.0
2037,0.3204,0.1429,0.14286287571732,0.5385,61570000.0,0.7793565849077501,922003000.0,6645000.0,0.1132,0.0,39173000.0
2038,0.0,0.0,0.550516856737766,0.3907,-22962000.0,0.0,0.0,473000.0,0.1553,19808000.0,5797000.0
2039,0.0249,0.3273,0.32728345084582,0.0,5296000.0,2.1193962506309,634117000.0,275000.0,0.0,0.0,191194000.0
2040,0.0069,1.0,1.0,0.055,-26273000.0,0.0063483818840266,440000.0,15270000.0,2.1746,0.0,11402000.0
2041,0.1718,0.6983,0.6982838215580699,0.02,104981000.0,1.4587512337452,1653849000.0,5418000.0,0.1084,0.0,872722000.0
2042,-0.846,0.0768,0.0768060270313659,0.0,-26829630.0,0.022830073482754,429797.0,1873.0,0.3254,18822488.0,8074719.0
2043,0.0,0.0,0.4370604631349001,0.0,-4192038.0,0.0,0.0,0.0,0.0,1576251.0,2967929.0
2044,0.0557,0.3148,0.3148382706695999,0.3601,-165597000.0,2.5966639209708,2216141000.0,116912000.0,0.2575,0.0,309753000.0
2045,-0.0065,0.5626,0.56257425488039,0.0289,172234000.0,0.2987452826497,1633731000.0,51305000.0,0.2898,0.0,411702000.0
2046,0.0421,0.9898,0.98979902703718,0.0,41596000.0,0.10523427137187,1043822000.0,425019000.0,0.5822,0.0,15130000.0
2047,0.1275,0.4748,0.47477985416127,0.5244,91041000.0,0.90475745765315,871922000.0,5289000.0,0.2047,24646000.0,267661000.0
2048,0.0055,0.1933,0.19334958612795,0.1369,-7956000.0,1.1217040641299,801093000.0,21979000.0,0.5569,0.0,127851000.0
2049,0.0917,0.2646,0.26459293394777,0.4617,231200000.0,0.7884424066784901,3645600000.0,55200000.0,0.2827,0.0,599400000.0
2050,0.2517,0.6148,0.6148404436069301,0.0686,38168000.0,0.1176666233503099,129484000.0,23937000.0,0.5865,0.0,8137000.0
2051,0.1933,0.2669,0.26688077449389,0.4479999999999999,17503000.0,1.4578967213299,518119000.0,5016000.0,0.0486,0.0,105025000.0
2052,0.0372,1.0,1.0,0.0238,63401000.0,0.032975014351303,191456000.0,0.0,0.0896,0.0,95487000.0
2053,0.0266,0.7711,0.7710730372002199,0.0634,196960000.0,0.2111852576794999,1192009000.0,91988000.0,0.3764,0.0,307119000.0
2054,-0.0051,0.5124,0.51244423231101,0.0144,-869000.0,0.7957222995541801,856903000.0,29297000.0,0.4573,84193000.0,229390000.0
2055,-0.2192,0.3531,0.35309254274296,0.1713,-279740463.9175,1.0995434112018,2941070618.5567,273476546.3918,0.7088,0.0,640677577.3196
2056,-0.012,0.6085,0.60852543608727,0.5874,15525000.0,0.61358567967402,267435000.0,7816000.0,0.345,0.0,136579000.0
2057,0.4227,0.3969,0.39690026954178,0.4363,55000000.0,0.3291195387003799,2968000000.0,54000000.0,0.4234,0.0,725000000.0
2058,0.1685,0.4729,0.4729147005813499,0.4435,37729000.0,0.72815243950938,787309000.0,8776000.0,0.1252,64843000.0,263095000.0
2059,0.0002,0.1321,0.13210069057697,0.1657,148598000.0,2.7288753799392005,4489000000.0,8893000.0,0.1394,0.0,392000000.0
2060,0.11,1.0,1.0,0.0238,215931000.0,0.048187863293248,572084000.0,0.0,0.0923,0.0,187925000.0
2061,0.0999,0.3453,0.34534056938378,0.2108,39189000.0,1.4238500996003003,538231000.0,1684000.0,0.1544,0.0,120617000.0
2062,0.125,0.0897,0.089654218231163,0.4233,35296000.0,2.2355957172041,1279304000.0,5071000.0,0.1287,0.0,66372000.0
2063,-0.0661,1.0,1.0,0.0134,5823741007.1942,0.025019554520732,15832374100.7194,0.0,0.2478,0.0,6882014388.4892
2064,0.0659,0.4133,0.41329483482042,0.5575,44446000.0,0.91077755544839,1478845000.0,13951000.0,0.1785,0.0,424833000.0
2065,-0.044,0.2363,0.23634270095321,0.8192,13015917.0,0.51486557281432,112749380.0,4567327.0,0.3192,0.0,6352363.0
2066,0.0488,0.3741,0.37407712544534,0.2692,-254581000.0,1.5207004278648002,2073142000.0,168467000.0,1.5931,0.0,54401000.0
2067,0.0819,0.2125,0.21246057412065,0.2997,-37205000.0,1.6379152498038,50094000.0,1827000.0,0.2775,0.0,16240000.0
2068,0.0,0.0,0.3868358958344779,0.0,-10238910.0,0.0,0.0,0.0,0.0,0.0,1629726.0
2069,0.1185,0.1685,0.16850654921924,0.0961,15600000.0,1.1466518003542,1748300000.0,8000000.0,0.1162,0.0,208100000.0
2070,0.0362,0.2108,0.21081677704194,0.3898,159800000.0,1.2974699812727,3533400000.0,62800000.0,0.4978,0.0,471200000.0
2071,-0.1033,0.4658,0.46582482598018,0.0036,3107253865.9794,0.13782748375853,6437048195.8763,0.0,0.3054,0.0,0.0
2072,-0.1635,1.0,1.0,0.6044,-24700000.0,0.5325167519668,670568965.5172,0.0,0.1166,0.0,0.0
2073,0.4017,1.0,1.0,0.1047,12994000.0,0.8118056181775699,351097000.0,25000.0,0.0347,0.0,74350000.0
2074,0.3053,1.0,1.0,0.0,41577000.0,0.063950609606977,137808000.0,76874000.0,0.5763,0.0,39154000.0
2075,2.0598,0.1005,0.10050533408198,0.0,289000000.0,1.781,7124000000.0,102000000.0,0.2918,0.0,112000000.0
2076,-0.0942,0.4794,0.47943807429795,0.0,-104000.0,0.201591776184,279254000.0,27397000.0,0.3184,0.0,5716000.0
2077,0.2402,0.7222,0.7222328736975699,0.1046,181232850.9407,0.30557067189088,541201302.4602,0.0,0.141,0.0,224418958.0318
2078,-0.0156,0.7842,0.78421957958609,0.0459,87962000.0,0.5483387264596901,738320000.0,34709000.0,0.4929,0.0,415403000.0
2079,0.1133,1.0,1.0,0.0289999999999999,80236000.0,0.064108843622171,329312000.0,0.0,0.0443,0.0,181010000.0
2080,0.0975,0.6561,0.65606890598185,0.5844,159338000.0,0.45037547944326,1444519000.0,0.0,0.1422,183830000.0,523982000.0
2081,-0.0847,0.1798,0.1798347941232099,0.0538,91700000.0,1.1173818079335,1585900000.0,22700000.0,0.261,0.0,96300000.0
2082,0.0986,0.5418,0.54180583780838,0.0,117095000.0,0.12513556909755,880810000.0,99228000.0,0.4301,0.0,34537000.0
2083,-0.034,0.6471,0.6470902295782199,0.7453,1804568527.9188,0.53518108436317,9507614213.198,275380710.6599,0.4547,0.0,3700507614.2132
2084,0.0526,0.4124,0.4123669078904199,0.2652,16617000.0,0.77360975743827,365912000.0,10280000.0,0.3262,25761000.0,102185000.0
2085,-0.1689,1.0,1.0,0.5756,-100521000.0,0.29694102756793,187689000.0,59214000.0,1.0683,0.0,121429000.0
2086,-0.049,0.1768,0.17676300475939,0.251,394481797.0565,2.2627537400251003,2806783888.4586,43355538.3424,0.3394,0.0,324924864.4462
2087,-0.1086,0.2577,0.25773858807304,0.2333,-5382000.0,1.1301092085748998,838202000.0,26254000.0,0.4469,0.0,175670000.0
2088,0.0193,0.332,0.33202264061146,0.494,6436000.0,1.4420783556175,1235479000.0,10492000.0,0.105,0.0,174045000.0
2089,0.042,0.7845,0.7845285053491899,0.2775,15444000.0,0.6735282874617701,70478000.0,0.0,0.0,11323000.0,33999000.0
2090,0.0244,0.2985,0.29848676391673,0.7069,167964000.0,0.52220824427586,1215012000.0,99310000.0,0.3978,48604000.0,142441000.0
2091,0.2433,0.7464,0.74640286036448,0.0,39115000.0,0.09954512378744,207526000.0,37801000.0,0.4608,0.0,5435000.0
2092,0.4491,0.5539999999999999,0.5540374783540899,0.5966,16617000.0,0.25048636688135,194032000.0,6709000.0,0.1336,15821000.0,65692000.0
2093,-0.0132,0.3383,0.33828750225645,0.0,205000000.0,0.87555977029661,1661900000.0,19500000.0,0.2406,0.0,242800000.0
2094,0.3504,0.6382,0.6382336651293299,0.0,27684000.0,0.17951233926068,193191000.0,24740000.0,0.534,0.0,2706000.0
2095,0.2189999999999999,0.2655,0.26551347042958,0.0249,14263000.0,0.6319670668871401,421553000.0,821000.0,0.1377,37344000.0,66164000.0
2096,-0.0081,0.1044,0.10435376823867,0.0497,32281000.0,2.960705506124,1088758000.0,831000.0,0.042,0.0,57081000.0
2097,-0.2299,0.2462,0.24619059974374,0.0036,-32760340.0,0.4212856698878099,771828320.0,2302082.0,0.0355,0.0,234234131.0
2098,0.0612,0.4597,0.45965194611466,0.4268,-218240000.0,0.60187707816051,2721705000.0,388133000.0,1.167,0.0,675008000.0
2099,0.0631,0.3388,0.33882853769929,0.0,-21938000.0,2.6745938935193,1006332000.0,2061000.0,0.1023,0.0,361924000.0
2100,-0.0843,0.3144,0.31443033053464,0.1455,14637000.0,0.7336931777664399,133753000.0,0.0,0.0,14820000.0,10585000.0
2101,0.0601,0.8124,0.8124202142723299,0.0,-113134000.0,0.17115557849021,459042000.0,34214000.0,0.1309,8946000.0,35464000.0
2102,0.0795,0.7547,0.7547233047032601,0.0,81970000.0,0.082902037098377,152171000.0,33174000.0,0.4591,0.0,3196000.0
2103,0.0559,0.8347,0.8347281183914301,0.0,20673049.0,0.081469749716419,47670547.0,14379881.0,0.4701,0.0,2948783.0
2104,0.2329,0.5881,0.5880623721881401,0.4581,62700000.0,0.35094644298915,782400000.0,9900000.0,0.3564,142800000.0,202500000.0
2105,-0.1464,0.4257,0.42570804424165,0.0,-110070000.0,0.15117129606859,623937000.0,89412000.0,0.4285,0.0,66232000.0
2106,0.2619,0.4946,0.49458730817088,0.3692,-35397000.0,0.51992581730355,241100000.0,10161000.0,0.3939999999999999,51334000.0,93114000.0
2107,0.0,1.0,1.0,0.0,-372882000.0,0.0947544098120609,90273000.0,0.0,0.0,282107000.0,201404000.0
2108,0.6429,0.1685,0.1684529862629899,0.0,11348888.8889,0.59446361264132,303748888.8889,6358518.5185,0.5545,0.0,27488888.8889
2109,0.1417,0.4473,0.44725369346506,0.3664,-19298000.0,1.3918254068374,441320000.0,632000.0,0.0946,89963000.0,126932000.0
2110,0.4401,0.2457,0.2456732601498999,0.0111,42055000.0,0.48222672068425,535276000.0,2262000.0,0.0518,14481000.0,51395000.0
2111,0.0,1.0,1.0,0.0,-64943000.0,0.0114040689718089,2500000.0,0.0,0.0,54449000.0,14439000.0
2112,0.0099,0.5058,0.5057867462311599,0.4662,-8350000.0,0.81014204202103,127360000.0,10000.0,0.0011,27936000.0,42103000.0
2113,-0.0143,0.3158,0.3158061740759799,0.0021,-126966000.0,0.30533569044852,1430789000.0,236786000.0,0.8381,0.0,80053000.0
2114,-0.1426,1.0,1.0,0.0,-54629000.0,0.1559222280609599,22254000.0,0.0,0.0,66195000.0,13340000.0
2115,0.1543,0.7223,0.72234281781708,0.0016,50378000.0,0.13506766862776,640801000.0,138427000.0,0.7187,0.0,44317000.0
2116,-0.1188,0.121,0.12103196390009,0.1143,6952000.0,0.76624464121159,573741000.0,36471000.0,0.5778,0.0,27641000.0
2117,0.0988,0.3443,0.34426122185607,0.2863,194745000.0,0.81852513592689,2764761000.0,32626000.0,0.0485,0.0,429955000.0
2118,0.0388,1.0,1.0,0.0,61445000.0,0.0357673143287649,177367000.0,0.0,0.0326,0.0,83463000.0
2119,0.0118,0.34,0.34002855408206,0.4066,48926000.0,1.3871440066145,1625687000.0,4743000.0,0.087,0.0,407285000.0
2120,-0.0406,0.5894,0.58937156644175,0.0311,27933343.4099,1.1453389730061,338206000.0,0.0,0.0,25260000.0,289817000.0
2121,0.1187,0.4606,0.46063929816805,0.4114,92051000.0,1.7375163605033002,1320886000.0,1783000.0,0.0627,0.0,300230000.0
2122,0.0446,0.1605,0.16045036657745,0.0916,168000000.0,2.5504192327669,6874400000.0,86100000.0,0.6943,0.0,755800000.0
2123,0.0316,1.0,1.0,0.0005,45060000.0,0.0181078508196089,125618000.0,0.0,0.1873,0.0,51021000.0
2124,0.0923,0.1349,0.1349433309263999,0.1204,-38683000.0,0.7821155525479699,314369000.0,16639000.0,0.1671,0.0,38560000.0
2125,0.0669,1.0,1.0,0.0,41573000.0,0.02512131401112,106541000.0,0.0,0.1771,0.0,48151000.0
2126,0.0279999999999999,0.4756,0.47563496427501,0.5018,33769000.0,0.52504540587242,1231211000.0,14620000.0,0.125,0.0,373064000.0
2127,0.1753,0.3396,0.33959448920551,0.1197,287066000.0,1.288893428234,3028674000.0,17565000.0,0.299,0.0,627697000.0
2128,0.0,1.0,1.0,0.0,-30784000.0,0.085835367405921,5732000.0,2231000.0,0.2605,15824000.0,18979000.0
2129,0.0601,1.0,1.0,0.0045,34505000.0,0.026806126644011,113911000.0,0.0,0.1005,0.0,56557000.0
2130,-0.1626,0.3493,0.34932898500084,0.0,8540000.0,1.6470074175121,849981000.0,114000.0,0.0,0.0,266304000.0
2131,-0.0124,0.2553,0.25525558751936,0.3325,169000000.0,0.5855333484499999,1807600000.0,45900000.0,0.3292,22700000.0,178600000.0
2132,-0.1183,0.5669,0.56689625731179,0.0941,-9149348.7699,0.2974438742666599,199331259.0449,1960057.8871,0.0578,29627062.2287,101321273.5166
2133,0.0,0.8366,0.83661495624503,0.0,-199469000.0,0.049223660251013,10056000.0,7303000.0,0.0,117302000.0,85162000.0
2134,0.2117,0.431,0.43097405918889,0.1602,134572000.0,1.4711194052313,684250000.0,-192000.0,0.0,0.0,118225000.0
2135,-0.078,0.43,0.4300357568534,0.2588,863703703.7037,0.15814970500085,6214814814.8148,0.0,0.4672,0.0,0.0
2136,-0.0434,0.1618,0.16183827222501,0.1747,5539000.0,1.4371093242482,398200000.0,83000.0,0.0,0.0,24654000.0
2137,0.115,0.2909,0.2909084163996099,0.3583,79526000.0,1.0801739138476,700846000.0,13328000.0,0.4466,0.0,62910000.0
2138,0.0832,0.3829,0.38294928373857,0.0,14574000.0,2.3091041394682,755241000.0,150000.0,0.0,0.0,247062000.0
2139,0.0,0.9938,0.993824388053,0.0778,-72434000.0,0.096372765441718,26718000.0,5810000.0,0.4345,43648000.0,77265000.0
2140,-0.037,1.0,1.0,0.0076,447100000.0,0.047120364914478,2287100000.0,0.0,0.1673,0.0,1070000000.0
2141,-0.0619,0.4239,0.42394586153045,0.0291,-32682000.0,1.1228824067054,316965000.0,3310000.0,0.1489,0.0,169651000.0
2142,-0.5637,0.1377,0.13771578557807,0.0,-7454074.0741,0.52700929275736,44025185.1852,14814.8148,0.0,9668888.8889,4732592.5926
2143,0.1358,0.5015,0.50152107226048,0.4264,3037000.0,1.1693184693467,78563000.0,0.0,0.0,4908000.0,22412000.0
2144,-0.1805,0.7991,0.79910135660589,0.16272,-1514600.0,0.136803635734074,69438000.0,23730200.0,0.48736000000000007,2858600.0,25553600.0
2145,0.1468,0.278,0.2780470686125399,0.3868,54748000.0,1.6011731751208,1336432000.0,20496000.0,0.5553,0.0,252955000.0
2146,0.0673,0.3049,0.30486033433814,0.2273,123594000.0,1.1615727484507,2215362000.0,39196000.0,0.3629,0.0,508040000.0
2147,-0.0301,0.1377,0.13768973155607,0.156,33572000.0,4.089711914121899,8064552000.0,30483000.0,0.354,0.0,997411000.0
2148,0.0818,0.1404,0.1403529536720799,0.1005,163677000.0,2.5505299632882004,7080136000.0,22812000.0,0.0709,0.0,756529000.0
2149,0.4272,1.0,1.0,0.0378,35825000.0,0.034606555455871,140562000.0,0.0,0.1144,0.0,70198000.0
2150,0.2176,0.6721,0.67205700973003,0.2253,13498000.0,0.6726472806503001,80267000.0,0.0,0.0,23444000.0,31170000.0
2151,0.1939999999999999,0.5596,0.5595750111068001,0.2541,-62500000.0,0.4260434859067499,317373000.0,68132000.0,0.9223,0.0,75356000.0
2152,-0.0255,0.5255,0.52551090964855,0.2949,901928735.6322,0.70496892553652,3931403448.2759,27083908.046,0.3995,739124137.9310001,376254022.9885
2153,-0.149,0.0979,0.0979258469669719,0.2107,-109205000.0,1.4060427906478998,1260852000.0,34406000.0,0.5678,0.0,108248000.0
2154,0.0856,0.509,0.50897332788015,0.5591,231663000.0,1.664861569621,1821565000.0,0.0,0.0,0.0,550698000.0
2155,0.0404,0.1959,0.19594199508829,0.3274,23400000.0,1.1556186228799,1710200000.0,56300000.0,0.6692,0.0,161600000.0
2156,0.4236,0.7383,0.7382577407748,0.0121,4968000.0,0.74073587149439,123954000.0,-165000.0,0.0319,22028000.0,62887000.0
2157,-0.1216,0.8661,0.86613785067671,0.0,-10599000.0,0.12911924174126,66942000.0,14498000.0,0.4161,0.0,6072000.0
2158,0.2882,0.3797,0.3797225202913299,0.4545,164565000.0,0.6573323857268399,1718468000.0,22569000.0,0.2657,87301000.0,288001000.0
2159,0.3406,0.8588,0.85879620861366,0.1442,47072000.0,0.50948457587364,343199000.0,0.0,0.0,57112000.0,190334000.0
2160,0.1421,0.2515,0.2514890591197399,0.3407,79488000.0,1.2972190703498,1326173000.0,5508000.0,0.2111,0.0,219234000.0
2161,0.2493,0.5539999999999999,0.55404871716502,0.0083,105268000.0,0.73400367013178,582382000.0,0.0,0.0,93455000.0,113803000.0
2162,0.2068,1.0,1.0,0.0054,62874000.0,0.034737728565974,134927000.0,0.0,0.0503,0.0,35028000.0
2163,0.0868,0.3627,0.36274786735213,0.5734,76600000.0,0.94931888876971,1770100000.0,23300000.0,0.1848,0.0,378900000.0
2164,0.1469,0.3331,0.33306859333703,0.3246,105877000.0,1.0979088521734002,1298129000.0,9839000.0,0.1745,0.0,298706000.0
2165,0.2012,1.0,1.0,0.075,178871000.0,0.043960723690558,645182000.0,0.0,0.0366,0.0,301238000.0
2166,-2.9366,-1.4842,-1.4841869052574,0.0848,-65743445.0,0.19111110346005,16985290.0,5522783.0,0.4963,3926120.0,22502922.0
2167,0.1155,0.0513,0.05132402958761,0.1592,103905000.0,5.227343582103,12672602000.0,89145000.0,0.5312,0.0,171002000.0
2168,0.0665,0.5026,0.50260721968934,0.2727,60675000.0,0.6777432368804001,253335000.0,0.0,0.1958,6223000.0,59033000.0
2169,-0.1318,0.1638,0.16379762041687,0.1215,-1789000.0,0.64282105522581,156498000.0,0.0,0.0,0.0,28661000.0
2170,0.1342,1.0,1.0,0.0,168213000.0,0.091388980922102,233355000.0,43493000.0,0.3901,0.0,30834000.0
2171,0.0,0.0,-0.211002459294276,0.0,-24162279.0,0.0,0.0,6152043.0,0.8052,7559077.0,10664991.0
2172,-0.0479,0.2482,0.2481803871864599,0.2787,135314000.0,1.5201226614095,1222925000.0,0.0,0.0,0.0,129906000.0
2173,0.1239,0.3898,0.38975759128167,0.2602,4593000.0,1.3760904917928,171776000.0,1824000.0,0.173,0.0,50456000.0
2174,0.1892,0.3189,0.3189296333003,0.3489,352800000.0,0.58485972640853,1009000000.0,40100000.0,0.5126,0.0,90500000.0
2175,-0.3189,0.3253,0.325310807384,0.0,38124705.0,0.35277767911137,301599897.0,10762677.0,0.2348,2736520.0,27076669.0
2176,0.1007,0.47,0.46999514584906,0.5754,147462000.0,0.52222296049667,935282000.0,0.0,0.0,63264000.0,207605000.0
2177,0.2155,0.7305,0.7305303445728899,0.5796,8934812.0,0.6854713147822,29666524.0,153034.0,0.0,1790656.0,9583852.0
2178,0.1503,0.8618,0.8617841542582699,0.3491,21713000.0,0.50267489961545,165748000.0,9954000.0,0.4265,0.0,98371000.0
2179,0.2184,0.6373,0.63725500445779,0.0534,897041576.8402,0.0581989683086849,4654396673.8528,0.0,0.1972,0.0,0.0
2180,0.2133,0.2872,0.28717100149398,0.0184,72254000.0,0.80932792534589,379523000.0,0.0,0.0,0.0,17532000.0
2181,-0.0067,0.2101,0.2100764307715499,0.295,7787000.0,1.6447681764873,688597000.0,3966000.0,0.1905,0.0,78220000.0
2182,0.0374,0.2386,0.23859433606866,0.0333,5562000.0,1.7015886287625,610530000.0,217000.0,0.0,35530000.0,97679000.0
2183,0.0657,0.7365,0.7364668742052901,0.0,-19911000.0,0.10513558789173,114035000.0,25117000.0,0.3549,420000.0,20922000.0
2184,-0.161,0.2386,0.23858443542645,0.0121,42572000.0,1.4080182480686,433947000.0,0.0,0.0,0.0,47755000.0
2185,-0.1521,0.6596,0.65960536671289,0.0,-77400000.0,0.7233223545995501,106732000.0,7431000.0,0.3957,61599000.0,78195000.0
2186,0.0111,0.5248,0.52482863898949,0.1292,-15225000.0,0.88002882022994,567953000.0,1510000.0,0.0387,0.0,254878000.0
2187,-0.1679,0.1564,0.1563540637884599,0.0092,-63302000.0,1.085431091699,2996059000.0,6903000.0,0.0105,0.0,554715000.0
2188,-1.1509,-0.0545,-0.054530874097835,0.0,-21813000.0,0.5599519632414399,53621000.0,0.0,0.0,0.0,16456000.0
2189,0.055,0.3265,0.32648508922512,0.3714,8873000.0,1.1797619187792,400784000.0,5880000.0,0.3744,0.0,109122000.0
2190,0.1335,0.9308,0.93077291306109,0.3442,133779000.0,0.7952742104816899,1819519000.0,13832000.0,0.1032,0.0,1436447000.0
2191,0.0039,1.0,1.0,0.6562,864698484.8485,0.96541331342573,8717291666.6667,55973484.8485,0.1511,0.0,7425599242.4242
2192,1.3962,0.7313,0.73127735788359,0.0,168186000.0,0.26062000840293,276657000.0,2603000.0,0.0471,291000.0,42453000.0
