,Gross Profit Growth,Gross Margin,Intangibles to Total Assets,Net Income,assetTurnover,Revenue,Interest Expense,Debt to Assets,R&D Expenses,SG&A Expense,Revenue Growth
2336,0.0249,0.3273,0.0,5296000.0,2.1193962506309,634117000.0,275000.0,0.0,0.0,191194000.0,0.0669
2340,0.0,0.0,0.0,-4192038.0,0.0,0.0,0.0,0.0,1576251.0,2967929.0,0.0
2344,0.1275,0.4748,0.5244,91041000.0,0.90475745765315,871922000.0,5289000.0,0.2047,24646000.0,267661000.0,0.1321
2345,0.0055,0.1933,0.1369,-7956000.0,1.1217040641299,801093000.0,21979000.0,0.5569,0.0,127851000.0,0.0203
2347,0.2517,0.6148,0.0686,38168000.0,0.1176666233503099,129484000.0,23937000.0,0.5865,0.0,8137000.0,0.216
2349,0.1933,0.2669,0.4479999999999999,17503000.0,1.4578967213299,518119000.0,5016000.0,0.0486,0.0,105025000.0,0.2163
2350,0.0372,1.0,0.0238,63401000.0,0.032975014351303,191456000.0,0.0,0.0896,0.0,95487000.0,0.0372
2354,-0.012,0.6085,0.5874,15525000.0,0.61358567967402,267435000.0,7816000.0,0.345,0.0,136579000.0,-0.0091
2358,0.11,1.0,0.0238,215931000.0,0.048187863293248,572084000.0,0.0,0.0923,0.0,187925000.0,0.11
2359,0.0999,0.3453,0.2108,39189000.0,1.4238500996003003,538231000.0,1684000.0,0.1544,0.0,120617000.0,0.0361
2360,0.125,0.0897,0.4233,35296000.0,2.2355957172041,1279304000.0,5071000.0,0.1287,0.0,66372000.0,0.1476
2365,0.0819,0.2125,0.2997,-37205000.0,1.6379152498038,50094000.0,1827000.0,0.2775,0.0,16240000.0,0.026
2367,0.0,0.0,0.0,-10238910.0,0.0,0.0,0.0,0.0,0.0,1629726.0,0.0
2368,0.1185,0.1685,0.0961,15600000.0,1.1466518003542,1748300000.0,8000000.0,0.1162,0.0,208100000.0,0.099
2371,-0.1635,1.0,0.6044,-24700000.0,0.5325167519668,670568965.5172,0.0,0.1166,0.0,0.0,-0.1635
2372,0.4017,1.0,0.1047,12994000.0,0.8118056181775699,351097000.0,25000.0,0.0347,0.0,74350000.0,0.4017
2376,-0.0942,0.4794,0.0,-104000.0,0.201591776184,279254000.0,27397000.0,0.3184,0.0,5716000.0,0.121
2377,0.2402,0.7222,0.1046,181232850.9407,0.30557067189088,541201302.4602,0.0,0.141,0.0,224418958.0318,0.257
2379,0.1133,1.0,0.0289999999999999,80236000.0,0.064108843622171,329312000.0,0.0,0.0443,0.0,181010000.0,0.1133
2381,-0.0847,0.1798,0.0538,91700000.0,1.1173818079335,1585900000.0,22700000.0,0.261,0.0,96300000.0,0.1348
2384,0.0526,0.4124,0.2652,16617000.0,0.77360975743827,365912000.0,10280000.0,0.3262,25761000.0,102185000.0,0.0422
2386,-0.049,0.1768,0.251,394481797.0565,2.2627537400251003,2806783888.4586,43355538.3424,0.3394,0.0,324924864.4462,-0.0034
2387,-0.1086,0.2577,0.2333,-5382000.0,1.1301092085748998,838202000.0,26254000.0,0.4469,0.0,175670000.0,-0.1104
2388,0.0193,0.332,0.494,6436000.0,1.4420783556175,1235479000.0,10492000.0,0.105,0.0,174045000.0,-0.0443
2389,0.042,0.7845,0.2775,15444000.0,0.6735282874617701,70478000.0,0.0,0.0,11323000.0,33999000.0,0.0733
2391,0.2433,0.7464,0.0,39115000.0,0.09954512378744,207526000.0,37801000.0,0.4608,0.0,5435000.0,0.2577
2393,0.4491,0.5539999999999999,0.5966,16617000.0,0.25048636688135,194032000.0,6709000.0,0.1336,15821000.0,65692000.0,0.3738
2394,-0.0132,0.3383,0.0,205000000.0,0.87555977029661,1661900000.0,19500000.0,0.2406,0.0,242800000.0,-0.0388
2395,0.3504,0.6382,0.0,27684000.0,0.17951233926068,193191000.0,24740000.0,0.534,0.0,2706000.0,0.3051
2396,0.2189999999999999,0.2655,0.0249,14263000.0,0.6319670668871401,421553000.0,821000.0,0.1377,37344000.0,66164000.0,0.0997
2399,-0.2299,0.2462,0.0036,-32760340.0,0.4212856698878099,771828320.0,2302082.0,0.0355,0.0,234234131.0,0.0444
2402,-0.0843,0.3144,0.1455,14637000.0,0.7336931777664399,133753000.0,0.0,0.0,14820000.0,10585000.0,0.0641
2403,0.0601,0.8124,0.0,-113134000.0,0.17115557849021,459042000.0,34214000.0,0.1309,8946000.0,35464000.0,0.0414
2404,0.0795,0.7547,0.0,81970000.0,0.082902037098377,152171000.0,33174000.0,0.4591,0.0,3196000.0,0.1046
2405,0.0559,0.8347,0.0,20673049.0,0.081469749716419,47670547.0,14379881.0,0.4701,0.0,2948783.0,0.0236
2414,0.4401,0.2457,0.0111,42055000.0,0.48222672068425,535276000.0,2262000.0,0.0518,14481000.0,51395000.0,0.1877
2416,0.0099,0.5058,0.4662,-8350000.0,0.81014204202103,127360000.0,10000.0,0.0011,27936000.0,42103000.0,-0.0025
2421,-0.1188,0.121,0.1143,6952000.0,0.76624464121159,573741000.0,36471000.0,0.5778,0.0,27641000.0,0.0562
2423,0.0388,1.0,0.0,61445000.0,0.0357673143287649,177367000.0,0.0,0.0326,0.0,83463000.0,0.0388
2425,-0.0406,0.5894,0.0311,27933343.4099,1.1453389730061,338206000.0,0.0,0.0,25260000.0,289817000.0,0.1336
2426,0.1187,0.4606,0.4114,92051000.0,1.7375163605033002,1320886000.0,1783000.0,0.0627,0.0,300230000.0,0.1296
2428,0.0316,1.0,0.0005,45060000.0,0.0181078508196089,125618000.0,0.0,0.1873,0.0,51021000.0,0.0316
2430,0.0923,0.1349,0.1204,-38683000.0,0.7821155525479699,314369000.0,16639000.0,0.1671,0.0,38560000.0,0.0744
2431,0.0669,1.0,0.0,41573000.0,0.02512131401112,106541000.0,0.0,0.1771,0.0,48151000.0,0.0669
2438,0.0,1.0,0.0,-30784000.0,0.085835367405921,5732000.0,2231000.0,0.2605,15824000.0,18979000.0,0.0
2439,0.0601,1.0,0.0045,34505000.0,0.026806126644011,113911000.0,0.0,0.1005,0.0,56557000.0,0.0601
2440,-0.1626,0.3493,0.0,8540000.0,1.6470074175121,849981000.0,114000.0,0.0,0.0,266304000.0,-0.1114
2441,-0.0124,0.2553,0.3325,169000000.0,0.5855333484499999,1807600000.0,45900000.0,0.3292,22700000.0,178600000.0,0.0787
2442,-0.1183,0.5669,0.0941,-9149348.7699,0.2974438742666599,199331259.0449,1960057.8871,0.0578,29627062.2287,101321273.5166,-0.1627
2444,0.2117,0.431,0.1602,134572000.0,1.4711194052313,684250000.0,-192000.0,0.0,0.0,118225000.0,0.2107
2447,-0.0434,0.1618,0.1747,5539000.0,1.4371093242482,398200000.0,83000.0,0.0,0.0,24654000.0,0.0774
2449,0.115,0.2909,0.3583,79526000.0,1.0801739138476,700846000.0,13328000.0,0.4466,0.0,62910000.0,0.0819
2450,0.0832,0.3829,0.0,14574000.0,2.3091041394682,755241000.0,150000.0,0.0,0.0,247062000.0,0.0864
2453,-0.0619,0.4239,0.0291,-32682000.0,1.1228824067054,316965000.0,3310000.0,0.1489,0.0,169651000.0,-0.0225
2455,0.1358,0.5015,0.4264,3037000.0,1.1693184693467,78563000.0,0.0,0.0,4908000.0,22412000.0,0.1761
2457,0.1468,0.278,0.3868,54748000.0,1.6011731751208,1336432000.0,20496000.0,0.5553,0.0,252955000.0,0.1796
2463,0.4272,1.0,0.0378,35825000.0,0.034606555455871,140562000.0,0.0,0.1144,0.0,70198000.0,0.4272
2464,0.2176,0.6721,0.2253,13498000.0,0.6726472806503001,80267000.0,0.0,0.0,23444000.0,31170000.0,-0.0421
2469,-0.149,0.0979,0.2107,-109205000.0,1.4060427906478998,1260852000.0,34406000.0,0.5678,0.0,108248000.0,-0.0146
2471,0.0404,0.1959,0.3274,23400000.0,1.1556186228799,1710200000.0,56300000.0,0.6692,0.0,161600000.0,0.1591
2472,0.4236,0.7383,0.0121,4968000.0,0.74073587149439,123954000.0,-165000.0,0.0319,22028000.0,62887000.0,0.368
2473,-0.1216,0.8661,0.0,-10599000.0,0.12911924174126,66942000.0,14498000.0,0.4161,0.0,6072000.0,-0.1502
2476,0.1421,0.2515,0.3407,79488000.0,1.2972190703498,1326173000.0,5508000.0,0.2111,0.0,219234000.0,0.1899
2478,0.2068,1.0,0.0054,62874000.0,0.034737728565974,134927000.0,0.0,0.0503,0.0,35028000.0,0.2068
2480,0.1469,0.3331,0.3246,105877000.0,1.0979088521734002,1298129000.0,9839000.0,0.1745,0.0,298706000.0,0.154
2481,0.2012,1.0,0.075,178871000.0,0.043960723690558,645182000.0,0.0,0.0366,0.0,301238000.0,0.2012
2485,0.0665,0.5026,0.2727,60675000.0,0.6777432368804001,253335000.0,0.0,0.1958,6223000.0,59033000.0,0.0797
2486,-0.1318,0.1638,0.1215,-1789000.0,0.64282105522581,156498000.0,0.0,0.0,0.0,28661000.0,0.1115
2487,0.1342,1.0,0.0,168213000.0,0.091388980922102,233355000.0,43493000.0,0.3901,0.0,30834000.0,0.1342
2489,-0.0479,0.2482,0.2787,135314000.0,1.5201226614095,1222925000.0,0.0,0.0,0.0,129906000.0,0.0175
2490,0.1239,0.3898,0.2602,4593000.0,1.3760904917928,171776000.0,1824000.0,0.173,0.0,50456000.0,0.0628
2491,0.1892,0.3189,0.3489,352800000.0,0.58485972640853,1009000000.0,40100000.0,0.5126,0.0,90500000.0,0.1432
2492,-0.3189,0.3253,0.0,38124705.0,0.35277767911137,301599897.0,10762677.0,0.2348,2736520.0,27076669.0,-0.0668
2495,0.2155,0.7305,0.5796,8934812.0,0.6854713147822,29666524.0,153034.0,0.0,1790656.0,9583852.0,0.2289999999999999
2496,0.1503,0.8618,0.3491,21713000.0,0.50267489961545,165748000.0,9954000.0,0.4265,0.0,98371000.0,0.1439
2500,0.2133,0.2872,0.0184,72254000.0,0.80932792534589,379523000.0,0.0,0.0,0.0,17532000.0,0.0912
2501,-0.0067,0.2101,0.295,7787000.0,1.6447681764873,688597000.0,3966000.0,0.1905,0.0,78220000.0,0.0291
2503,0.0374,0.2386,0.0333,5562000.0,1.7015886287625,610530000.0,217000.0,0.0,35530000.0,97679000.0,0.0409
2504,0.0657,0.7365,0.0,-19911000.0,0.10513558789173,114035000.0,25117000.0,0.3549,420000.0,20922000.0,0.0824
2505,-0.161,0.2386,0.0121,42572000.0,1.4080182480686,433947000.0,0.0,0.0,0.0,47755000.0,0.0709
2509,0.0111,0.5248,0.1292,-15225000.0,0.88002882022994,567953000.0,1510000.0,0.0387,0.0,254878000.0,0.0275
2512,0.055,0.3265,0.3714,8873000.0,1.1797619187792,400784000.0,5880000.0,0.3744,0.0,109122000.0,0.0157
2516,-0.0203,0.3901,0.6159,73600000.0,1.1085530102452,963000000.0,36700000.0,0.4175,0.0,258200000.0,-0.0417
2518,0.186,0.5457,0.5319,-59013000.0,0.37202409376678,112964000.0,13893000.0,0.5666,30030000.0,79783000.0,0.1082
2520,-0.2086,0.3184,0.263,-20373000.0,0.7758571993447401,27470000.0,2120000.0,0.0713,2488000.0,24452000.0,-0.0567
2521,0.0976,1.0,0.6485,27044000.0,0.49813981819886,212626000.0,12051000.0,0.5337,0.0,120179000.0,0.0976
2522,0.0,0.0,0.0,-46939000.0,0.0,0.0,0.0,0.0,38586000.0,10636000.0,0.0
2524,-0.0656,0.1942,0.3822,34944000.0,0.90054956765664,785897000.0,6212000.0,0.3722,0.0,103457000.0,0.1252
2525,0.2313,0.5356,0.2401,76588000.0,0.71988174188389,445596000.0,0.0,0.0,28735000.0,121046000.0,0.2935
2528,0.142,0.3828,0.0272,87257000.0,1.4386383699989,814816000.0,1400000.0,0.0135,0.0,193349000.0,0.1322
2531,0.019,0.2815,0.2544,3021000.0,1.2419363390537,70270000.0,162000.0,0.1672,0.0,14272000.0,0.0651
2532,0.0445,0.2765,0.1842,20277000.0,1.0958154517171,547705000.0,4687000.0,0.2328,16032000.0,96418000.0,0.0574
2533,0.1671,1.0,0.0394,68320000.0,0.041251386671675,262047000.0,0.0,0.0115,0.0,93942000.0,0.1671
2536,0.473,0.4987,0.016,51845000.0,0.95268131248371,358111000.0,0.0,0.0,7029000.0,133659000.0,0.4357
2537,0.0687,1.0,0.002,67109000.0,0.042183824472863,197260000.0,0.0,0.0861,0.0,102067000.0,0.0687
2538,0.3472,0.6575,0.0681,6601000.0,0.8639472161489399,444938000.0,0.0,0.0,36165000.0,226385000.0,0.3331
2540,0.3143,0.6377,0.4765,15494000.0,0.46812384464612,201576000.0,14758000.0,0.425,15388000.0,44063000.0,0.1399
2541,-0.2137,0.349,0.0494,-9240409.0,1.3357448218132,89936519.0,1248394.0,0.1202,5558682.0,36727240.0,-0.2544
2542,0.0,0.0,0.0,-27811000.0,0.0,0.0,1021000.0,0.4764,25209000.0,14309000.0,0.0
2544,0.061,0.0725,0.2833,-18981000.0,2.4312773745052,1384965000.0,1783000.0,0.0019,0.0,46098000.0,0.0506
2550,-0.0505,0.3736,0.0,64569000.0,0.2211717473665199,706143000.0,37059000.0,0.3029,0.0,0.0,-0.0648
2551,0.3082,0.3061,0.3173,-1136278.0,1.0269176276176,37027382.0,65693.0,0.0512,4001757.0,10508556.0,0.3446
2552,0.0684,0.2874,0.715,-32930000.0,0.4361525301666099,430599000.0,34266000.0,0.5625,0.0,27212000.0,0.0467
2555,0.2043,0.5323,0.5465,-20728000.0,0.2007104428482199,145608000.0,15046000.0,0.4407,0.0,83645000.0,0.2057
2557,0.1116,0.4012,0.0,17863000.0,0.5669915381333199,268424000.0,0.0,0.0,26433000.0,50826000.0,0.1515
2566,0.2496,1.0,0.0491,121027000.0,0.038898625116496,445137000.0,0.0,0.0228,0.0,280727000.0,0.2496
2567,0.0859,0.8579,0.0,133057000.0,0.1679724409732799,116439000.0,4043000.0,0.6751,0.0,18654000.0,0.0766
2571,-0.0105,0.4854,0.081,21230802.0,0.68899791139357,81515994.0,160074.0,0.0029,1755747.0,18125266.0,0.0446
2580,0.23,0.7134,0.0,19618484.0,0.4353237191592801,40773527.0,110780.0,0.0,0.0,6773781.0,0.1824
2582,0.3447,0.6581,0.6109,-2840000.0,0.4602436389297,262841000.0,15788000.0,0.3798,23098000.0,140574000.0,0.3855
2586,0.2585,0.7746,0.0,119017000.0,0.15136702721571,261914000.0,42761000.0,0.3514,0.0,12848000.0,0.2419
2587,0.1026,0.5538,0.1198,77000.0,1.6947302393538002,443094000.0,13478000.0,0.7822,0.0,25047000.0,0.0994
2589,0.4513,1.0,0.0373,27217692.0,0.033924614340631,100077853.0,0.0,0.0904,0.0,50447833.0,0.4513
2591,-0.149,0.7457,0.0,47713462.0,0.093333584008804,108278048.0,22818492.0,0.4347,0.0,4591353.0,-0.1305
2594,0.3338,0.8063,0.0175,37509571.2704,0.16028375711257,148199335.5482,515266.5717,0.0,2012023.414,73201075.7791,0.3438
2596,0.0,0.0,0.0,-15629000.0,0.0,0.0,16067000.0,0.4815,0.0,16871000.0,0.0
2597,0.1516,1.0,0.0,106938000.0,0.03112050702595,140876000.0,0.0,0.6958,0.0,4039000.0,0.1516
2598,0.1145,0.2785,0.3389999999999999,41680000.0,1.7765550070106,452334000.0,1739000.0,0.161,0.0,53892000.0,0.0904
2599,0.0586,1.0,0.0133,82414000.0,0.046314872941309,291494000.0,0.0,0.0523,0.0,139763000.0,0.0586
2600,0.0102,0.3067,0.6604,13646000.0,0.83656239161836,877999000.0,19013000.0,0.283,0.0,180983000.0,0.087
2601,0.087,0.6611,0.209,5134000.0,0.69809069212411,18135000.0,0.0,0.0,3747000.0,2892000.0,0.004
2603,0.2131,0.5216,0.0719,2777000.0,1.2864340415731002,402147000.0,1018000.0,0.0,0.0,173941000.0,0.2135
2605,-0.0028,0.2565,0.1562,-36520000.0,0.99098546502076,361896000.0,681000.0,0.1108,0.0,105201000.0,0.1224
2606,0.0,0.0,0.3579,-11731021.4286,0.0,0.0,1092017.3469,0.1453,6826111.2245,4351565.3061,0.0
2608,0.2123,0.3415,0.4723,10030000.0,0.90475921451858,272252000.0,700000.0,0.2395,0.0,80200000.0,-0.004
2609,0.0976,0.2638,0.1312,57200000.0,0.99170215088984,908300000.0,900000.0,0.0631,0.0,115700000.0,0.1124
2610,0.1563,1.0,0.0357,74138000.0,0.033379635874551,204400000.0,0.0,0.1493,0.0,97229000.0,0.1563
2613,0.2404,1.0,0.0193,43119699.0,0.034603689913146,171278230.0,0.0,0.0818,0.0,98719382.0,0.2404
2614,-0.0279,0.4444,0.2329,5850000.0,0.81460128346074,127446000.0,-13000.0,0.0384,3334000.0,49510000.0,-0.0147
2615,0.309,0.2358,0.0958,42503000.0,1.1447026853723998,885455000.0,8708000.0,0.3073,0.0,30288000.0,0.256
2624,0.0903,1.0,0.0342,67275000.0,0.03702128397419,249807000.0,0.0,0.0986,0.0,162273000.0,0.0903
2627,0.2491,1.0,0.0,63468000.0,0.043452555607622,138908000.0,0.0,0.1119999999999999,0.0,38551000.0,0.2491
2628,0.0494,0.1195,0.1214,39427000.0,2.3349412007936,3410728000.0,39768000.0,0.5289,0.0,47426000.0,0.3961
2629,0.0885,0.3045,0.0103,371000000.0,1.2481977342945,2424000000.0,37000000.0,0.2832,0.0,18000000.0,0.1135
2633,0.2605,1.0,0.3343,-1186000.0,2.0582152400673,1005928000.0,9410000.0,0.2996,0.0,111431000.0,0.2605
2635,0.1045,0.2818,0.0551,24854000.0,0.8684167871687901,1360856000.0,29217000.0,0.2577,0.0,178401000.0,0.1198
2636,0.2033,1.0,0.0475,159139000.0,0.041284848244502,408089000.0,0.0,0.0679,0.0,219951000.0,0.2033
2637,0.1597,0.2797,0.2716,74244000.0,0.7853583013202299,528060000.0,10269000.0,0.392,0.0,40365000.0,0.0795
2639,0.123,0.3829999999999999,0.3954,87141000.0,0.59063523024701,674949000.0,7507000.0,0.1517,0.0,113124000.0,0.0968
2641,0.0467,0.4141,0.103,7649000.0,1.2521803218278,91746000.0,81000.0,0.0,6630000.0,22951000.0,0.05
2642,0.2482,0.4599,0.6691,2640000.0,0.54798570339495,276741000.0,6230000.0,0.2224,3001000.0,114224000.0,0.1519
2643,0.1962,0.8603,0.0,12254000.0,0.0492045258089229,56069000.0,18799000.0,0.4595,0.0,9807000.0,0.2131
2644,0.356,0.3901,0.2668,51596000.0,1.1949466825593,522310000.0,16968000.0,0.0292,0.0,133187000.0,0.2633
2647,0.2816,1.0,0.0436,89289000.0,0.046529263745806,272853000.0,0.0,0.0693,0.0,108385000.0,0.2816
2648,0.1026,0.7101,0.0,66874000.0,0.091198381398919,153526000.0,24728000.0,0.2813,0.0,9398000.0,0.0711
2649,0.0293,1.0,0.0,59486000.0,0.036666961711554,212926000.0,0.0,0.055,0.0,106769000.0,0.0293
2652,-0.0356,0.8921,0.0,-3060000.0,0.64476665156321,8538000.0,49000.0,0.1286,5278000.0,6216000.0,-0.1663
2653,0.0,0.0,0.0,-1681251.1111,0.0,0.0,8854922.963,0.4228,0.0,-5742719.2593,0.0
2654,0.0597,0.6882,0.0066,85461000.0,0.29637591977021,283440000.0,40541000.0,0.7041,0.0,21371000.0,0.1004
2656,0.2043,0.2206,0.0519,37984000.0,0.67761274205128,787138000.0,0.0,0.2118,0.0,114513000.0,0.0976
2657,-0.0154,0.679,0.0,-9075000.0,0.3410934671954,349395000.0,2787000.0,0.0,0.0,41666000.0,-0.0221
2660,0.0875,1.0,0.0126,152276000.0,0.039446131348195,330919000.0,0.0,0.0295,0.0,107416000.0,0.0875
2662,0.1502,0.8074,0.0,117409117.2214,0.41046913353489,476064833.5745,1451230.1013,0.0181,0.0,100160202.6049,0.1142
2665,0.1558,1.0,0.0018,8627000.0,0.0341140094947979,93926000.0,0.0,0.0373,0.0,60227000.0,0.1558
2666,0.0953,1.0,0.0406,46255000.0,0.045326339724822,180918000.0,0.0,0.1167,0.0,89864000.0,0.0953
2668,-0.1767,1.0,0.013,51448000.0,0.054148688620929,198750000.0,0.0,0.0004,0.0,130259000.0,-0.1767
2670,0.0554,0.5387,0.0611,34098000.0,0.52801745446875,240315000.0,177000.0,0.2076,0.0,65802000.0,0.0416
2671,0.0823,0.3378,0.0232,23046000.0,1.2151024734982,343874000.0,6349000.0,0.0,28180000.0,62315000.0,0.0357
2676,0.0,0.0,0.0,-16868711.0,0.0,0.0,0.0,0.0,11366117.0,5425033.0,0.0
2678,-0.0354,0.4854,0.0375,426000.0,0.21440008382422,65478000.0,69000.0,0.0014,0.0,9096000.0,-0.0327
2679,0.0167,0.534,0.6916,17632000.0,0.8555741336278699,280411000.0,7577000.0,0.3999,36371000.0,77988000.0,0.0126
2680,0.2868,0.7233,0.6483,-20846000.0,0.39010339895699,285299000.0,37607000.0,0.7218,31745000.0,63038000.0,0.346
2681,0.0,0.0,0.0,-29443000.0,0.0,0.0,1432000.0,0.121,15948000.0,13719000.0,0.0
2683,-0.1,0.5694,0.1366,6236000.0,2.1248215061774,68449000.0,114000.0,0.0931,0.0,30001000.0,-0.0244
2685,0.1775,0.1984,0.0632,38062000.0,1.2441630548785,940698000.0,1052000.0,0.0055,0.0,145465000.0,0.022
2687,-0.207,0.1741,0.008,-34821428.5714,1.2238616434813998,1393119897.9592,6139489.7959,0.1579,0.0,236050816.3265,0.1055
2690,-0.0378,0.1788,0.3041,35940000.0,0.98366934346148,801842000.0,13523000.0,0.368,5076000.0,81101000.0,0.1105
2692,0.2848,0.466,0.5464,11913000.0,0.4658410782563,308609000.0,8984000.0,0.3276,0.0,94615000.0,0.1684
2696,0.0733,0.3108,0.5933,205544000.0,1.827365460176,1782648000.0,4990000.0,0.0914,0.0,270209000.0,0.0696
2697,0.088,0.3222,0.0699,63830000.0,0.2823277785854,885599000.0,11553000.0,0.0709,0.0,0.0,0.0831
2698,0.0742,1.0,0.0304,112566000.0,0.04202048415281,401563000.0,0.0,0.1095,0.0,232054000.0,0.0742
2702,-0.284,0.3437,0.0073,3581000.0,0.77917588269026,95114000.0,0.0,0.0,16862000.0,20188000.0,-0.1571
2705,-0.0368,1.0,0.027,60352000.0,0.025970635426866,141854000.0,0.0,0.1334,0.0,56837000.0,-0.0368
2706,0.1062,0.7959999999999999,0.0,18648000.0,0.11409283418605,45581000.0,5858000.0,0.2753,0.0,3216000.0,0.1618
2707,0.0353,0.3164,0.0083,27650000.0,0.37993636520493,1070166000.0,0.0,0.0,0.0,347705000.0,0.0166
2709,0.1127,0.2783,0.4463,83300000.0,0.79702322538436,877140000.0,13910000.0,0.2667,0.0,121800000.0,0.0726
2713,0.3494,0.3854,0.0952,-3790000.0,0.49553414334799,346419000.0,15924000.0,0.1204,0.0,77207000.0,0.0141
2715,0.1009,1.0,0.0761,168641000.0,0.052631420168855,558277000.0,0.0,0.039,0.0,306432000.0,0.1009
2716,0.0626,0.7915,0.0,-22922000.0,0.76951780989068,108472000.0,0.0,0.0,19262000.0,91603000.0,0.1264
2718,-0.006,0.2172,0.4596,26328000.0,1.1972123775925,889785000.0,11100000.0,0.2833,0.0,103535000.0,0.0268
2719,0.4353,0.4638,0.6387,-15671000.0,0.3818024850860499,634185000.0,0.0,0.0,0.0,225501000.0,0.3943
2720,0.0002,0.2742,0.1537,-42368000.0,1.6561904789683997,567810000.0,10243000.0,0.4871,0.0,185142000.0,-0.0739
2721,0.0,0.0,0.1069,-50171287.0,0.0,0.0,110448.0,0.0,34888574.0,16841308.0,0.0
2722,0.1117,0.3762,0.4865,18826000.0,1.5118287671548998,654129000.0,1735000.0,0.1456,0.0,209042000.0,0.1212
2726,0.0,0.0,0.0,-35648000.0,0.0,0.0,-575000.0,0.153,26376000.0,9217000.0,0.0
2727,0.1198,0.2041,0.1665,4910000.0,0.58459064504712,1562474000.0,0.0,0.0,0.0,140528000.0,0.1903
2729,0.0,0.0,0.0,-10277000.0,0.0,0.0,771000.0,0.0,5984000.0,6405000.0,0.0
2730,-0.209,0.5011,0.0309,-7716000.0,0.37977911068812,85794000.0,0.0,0.0,27998000.0,23934000.0,-0.1578
2732,0.266,1.0,0.0437,51708000.0,0.051286038204922,233853000.0,0.0,0.0927,0.0,127479000.0,0.266
2736,0.1802,1.0,0.0475,160200000.0,0.0426459752484929,567200000.0,0.0,0.0613,0.0,261100000.0,0.1802
2739,-0.0522,0.1509,0.4533,9836000.0,1.1849895799308998,515160000.0,2945000.0,0.268,0.0,59646000.0,0.0117
2740,0.0147,0.6887,0.0108,-21558000.0,0.84331826709875,79110000.0,6491000.0,0.4084,13332000.0,71735000.0,0.1205
2741,0.0,0.7752,0.0,-106658000.0,0.032559254155741,7065000.0,9229000.0,0.3341,10099000.0,95618000.0,0.0
2744,0.0812,0.7779,0.2695,52890000.0,0.71720875751211,192260000.0,0.0,0.0,34641000.0,104848000.0,0.1044
2746,0.1485,1.0,0.0226,150638000.0,0.047706410390057,368859000.0,0.0,0.0606,0.0,141094000.0,0.1485
2748,0.3163,0.613,0.2386,19967000.0,1.0815404487285,190071000.0,0.0,0.2835,24111000.0,58179000.0,0.3217
2749,0.1405,0.0802,0.0174,16752000.0,1.7610626882932,1072061000.0,527000.0,0.0137,0.0,43992000.0,0.1516
2751,0.0,0.0,0.5692,-11876000.0,0.0,0.0,-4000.0,0.0,9728000.0,5229000.0,0.0
2753,0.1868,0.369,0.052,5305000.0,0.66967190072688,100053000.0,0.0,0.0394,2856000.0,25743000.0,0.2044
2754,-0.0037,0.6127,0.0914,25639000.0,0.80248168256245,297687000.0,0.0,0.0,0.0,131498000.0,-0.0052
2755,0.0366,0.6940000000000001,0.0,226702000.0,0.1999019623957099,413516000.0,665000.0,0.0,0.0,10155000.0,0.0282
2756,-0.2,0.2922,0.0,9288000.0,0.7670274261463,115308000.0,0.0,0.0225,4703000.0,9325000.0,0.0468
2757,-0.1995,1.0,0.0238,3197000.0,0.7964642400485801,161331000.0,49000.0,0.0,0.0,137949000.0,-0.1995
2758,-0.0523,0.1966,0.0452,-163000000.0,1.0282406099972,728200000.0,4800000.0,0.1402,0.0,160600000.0,0.0342
2760,0.1594,0.5969,0.4338,183000000.0,0.7015407896547,1019900000.0,0.0,0.0481,0.0,296300000.0,0.1187
2761,0.0,0.0,0.0,-52391000.0,0.0,0.0,2329000.0,0.2501,37091000.0,13956000.0,0.0
2762,0.1661,0.7297,0.4331,-21137000.0,0.56517144627045,201630000.0,4607000.0,0.1338,34723000.0,129524000.0,0.154
2768,-0.3069,0.1693,0.1417,-203960000.0,1.6302867555385,849950000.0,27740000.0,0.6992,0.0,185360000.0,-0.0482
2769,-0.1442,0.2085,0.1311,11924000.0,1.2243446677082,680241000.0,4690000.0,0.1827,23815000.0,119654000.0,-0.0223
2773,0.1212,1.0,0.0091,8235000.0,0.036409154616486,120302000.0,0.0,0.1928,0.0,62295000.0,0.1212
2774,0.3154,0.9128,0.5815,-3963576.0,0.30658468584788,4433454.0,0.0,0.0,2904166.0,5236170.0,0.2321
2776,0.0899,0.2609,0.2873,-19541000.0,1.4901859121547,342023000.0,1719000.0,0.1976,0.0,79750000.0,0.0321
2783,0.0402,0.7663,0.0,-59978000.0,0.0272442260038609,1990000.0,1739000.0,0.3394,36915000.0,23728000.0,0.0348
2784,0.1912,1.0,0.0738,143112000.0,0.0352966521525,439748000.0,0.0,0.1232,0.0,237142000.0,0.1912
2787,-0.2205,0.1522,0.0106,-9542000.0,1.0322237960340002,26235000.0,69000.0,0.0,6694000.0,8967000.0,0.1908
2792,0.2307,1.0,0.021,8367000.0,0.038612636945768,50893000.0,0.0,0.0459,0.0,31961000.0,0.2307
2795,0.2415,0.7133,0.5516,-10906000.0,0.2934144876882,147079000.0,12132000.0,0.4111,0.0,44499000.0,0.1817
2796,0.1419,0.8263,0.6024,262175051.0204,0.35708497454723,720555612.2449,51653622.44899999,0.3435,0.0,0.0,0.1462
2797,-0.0013,0.2935,0.4875,1893592.0,1.3282641526858998,71106459.0,1449863.0,0.3484,0.0,13794974.0,-0.0074
